acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label,
-0.096759573,0.691230476,0.469360143,-0.069021821,0.01536949,-0.01045039,42:39.3,109.9,88,0.004242804,0.715752512,0.631174833,-0.016317002,-0.014469617,0.001762389,43:26.9,46.9,128.4,02:08.4,5,
-0.019500017,0.648498952,0.656031966,-0.035424232,-0.05579631,-0.025722021,42:39.8,110.4,89,0.015992651,0.714781344,0.658103347,-0.027688101,-0.025323154,-0.011822297,43:27.9,47.4,129.5,02:09.5,2,
-0.062449418,0.740274549,0.672359586,-0.02473408,-0.042051841,0.016122248,42:40.4,110.9,90,0.025699267,0.73954618,0.630078226,-0.033949472,-0.039525772,-0.024803183,43:29.0,47.9,130.6,02:10.6,2,
-0.008392412,0.620092213,0.496654183,-0.038478553,0.054159436,-0.028776346,42:40.9,111.5,91,-0.265718572,0.623612732,0.768132478,-0.047846653,0.803773701,0.806278974,43:30.1,48.5,131.7,02:11.7,5,
-0.032088634,0.740517378,0.590964913,-0.032064468,-0.014562907,0.005737539,42:41.4,112,92,-0.241405257,0.625797838,0.981367201,0.007894799,0.362576257,0.374702699,43:31.2,49,132.8,02:12.8,5,
-0.078740574,0.71672368,0.598032057,-0.016792834,-0.003261899,-0.013504716,42:42.0,112.5,93,0.032124083,0.782520443,0.857203633,-0.021732166,-0.083355354,0.01398676,43:32.3,49.5,133.9,02:13.9,5,
0.045579832,0.585615695,0.686006606,-0.02137433,-0.037470352,-0.028776346,42:42.5,113.1,94,0.014022356,0.701791942,0.653838634,-0.014859937,-0.020283516,-0.070159927,43:33.4,50.1,134.9,02:14.9,5,
-0.038753197,0.635145366,0.801275194,-0.026566684,-0.017617233,0.001461482,42:43.0,113.6,95,-0.004106895,0.721822351,0.721708238,0.007742085,-0.003942871,0.014292193,43:34.5,50.6,136,02:16.0,5,
-0.007651905,0.712110639,0.662611723,-0.025039524,-0.000207573,-0.007090631,42:43.6,114.1,96,-0.068250056,0.710411072,0.544175059,-0.046166778,0.030265583,0.041933846,43:35.6,51.1,137.1,02:17.1,5,
-0.052575991,0.786162317,0.643847108,-0.030842736,-0.021282425,-0.018086206,42:44.1,114.7,97,-0.06059815,0.683218271,0.588284194,-0.017150678,-0.000735828,0.004671064,43:36.7,51.7,138.2,02:18.2,5,
-0.051588651,0.738575041,0.583410263,-0.037256822,0.025448767,0.012457057,42:44.7,115.2,98,0.037215452,0.731655419,0.644334435,-0.051817276,0.038054116,0.026509498,43:37.7,52.2,139.3,02:19.3,5,
-0.050107639,0.700942159,0.630931139,-0.039700285,0.005901079,-0.011366688,42:45.2,115.8,99,0.029611831,0.709804088,0.566838861,-0.024328344,-0.009746091,0.000547725,43:38.8,52.8,140.4,02:20.4,5,
0,0.741488516,0.541981816,-0.026872113,0.012620596,0.003904943,42:45.7,116.3,100,0.000584672,0.810320199,0.672237784,-0.05777321,-0.041511085,-0.016556503,43:39.9,53.3,141.5,02:21.5,5,
-0.074297532,0.719637215,0.648233593,-0.149656013,-0.022809587,0.000850617,42:46.3,116.8,101,0.042721973,0.766496152,0.604977429,-0.02646637,0.020186306,0.010627001,43:41.0,53.8,142.6,02:22.6,5,
0.060853925,0.658453465,0.660418451,-0.037256822,-0.00570536,-0.012588418,42:46.8,117.4,102,-0.004984494,0.738696396,0.558309466,-0.008584052,0.011408094,0.001417069,43:42.1,54.4,143.7,02:23.7,5,
0.000727338,0.744159281,0.689905822,-0.022290617,-0.048160493,-0.071536914,42:47.3,117.9,103,-0.041287403,0.845160961,0.600712717,-0.014830917,0.030576965,-0.000309763,43:43.2,54.9,144.8,02:24.8,5,
-0.006664563,0.59362781,0.805661798,0.006114617,0.030030256,-0.069398887,42:47.9,118.5,104,-0.071705759,0.717330694,0.607901812,-0.015747212,0.004157043,0.037105735,43:44.3,55.5,145.9,02:25.9,5,
0.036124442,0.790532649,0.695510805,0.214114219,-0.026474779,-6.57E-05,42:48.4,119,105,0.034178615,0.721336752,0.589502692,-0.033156872,0.023246582,0.043214388,43:45.4,56,147,02:27.0,5,
0.013576971,0.663794875,0.617771506,-0.006408125,-0.009981417,-0.044047982,42:49.0,119.5,106,0.170992921,0.799637347,0.587796777,-0.002766326,-0.093275964,-0.104309576,43:46.5,56.5,148.1,02:28.1,3,
0.009212945,0.731291234,0.443284571,-0.015571102,-0.015784636,-0.012282985,42:49.5,120.1,107,0.097099591,0.652140856,0.742909849,-0.015594505,-0.783400983,-0.870487303,43:47.6,57.1,149.2,02:29.2,5,
-0.243626788,0.927710414,0.612653911,-0.022290617,0.001625023,-0.038244762,42:50.0,120.6,108,0.566825729,0.84868145,0.50433062,-0.043847024,-0.196054041,-0.192274159,43:48.7,57.6,150.3,02:30.3,5,
-0.004689877,0.772565961,0.723779678,-0.051001295,-0.062821262,0.032921042,42:50.6,121.1,109,-0.074791206,0.646313816,0.584994271,-0.069045216,-0.066856043,0.000301103,43:49.8,58.1,151.4,02:31.4,5,
0.051883429,0.856086612,0.594864011,-0.04947412,-0.056101743,-0.011672121,42:51.1,121.7,110,0.039518685,0.587072432,0.58316654,-0.096534148,-0.030814992,-0.128744185,43:50.9,58.7,152.5,02:32.5,5,
0.040003575,0.71672368,0.651157975,0.004282013,0.023616171,0.0362808,42:51.6,122.2,111,-0.055294568,0.733112186,0.823939055,-0.105697125,-0.071742967,-0.040626876,43:52.0,59.2,153.6,02:33.6,5,
-0.043196239,0.726678133,0.634586573,-0.086431488,0.012009732,-0.011366688,42:52.2,122.7,112,-0.244490705,0.742945254,0.597544685,0.021515563,0.070741354,-0.019246588,43:53.1,59.7,154.7,02:34.7,5,
0.092856787,0.803157806,0.633124411,-0.024428651,-0.062515825,-0.105745368,42:52.7,123.3,113,-0.065101303,0.758119822,0.571956486,0.030220393,0.035922034,0.016030882,43:54.2,60.3,155.8,02:35.8,5,
-0.028386101,0.752414167,0.582435489,0.000616819,0.032473721,0.024674362,42:53.2,123.8,114,-0.125269096,0.56315738,0.556969136,-0.049039371,-0.117863292,0.01740533,43:55.3,60.8,156.9,02:36.9,5,
-0.247329324,0.704341233,0.537107885,-0.047336102,0.102417789,0.195105761,42:53.8,124.4,115,0.068612196,0.654811591,0.611313552,0.049157217,0.066312579,0.030691648,43:56.4,61.4,157.9,02:37.9,5,
0.097948149,0.796116889,0.52857852,-0.027482972,-0.040219244,-0.03916106,42:54.3,124.9,116,-0.287563533,0.631989092,0.677233547,-0.07026694,0.707568347,0.73227036,43:57.5,61.9,159.1,02:39.1,3,
-0.065905116,0.800001562,0.546368301,-0.057109937,0.03858237,0.025896093,42:54.9,125.4,117,-0.094538055,0.718423218,0.636170655,-0.042778008,0.339827493,0.34971603,43:58.6,62.4,160.1,02:40.1,3,
0.032245304,0.768924117,0.603880763,-0.017709136,-0.002345602,-0.060541343,42:55.4,126,118,-0.014386199,0.814447701,0.705380559,-0.060645811,0.035922036,0.065816397,43:59.7,63,161.2,02:41.2,5,
-0.055784855,0.803643405,0.779098809,-0.179893866,-0.150480434,-0.122544162,42:55.9,126.5,119,-0.042702568,0.73371914,0.736086339,-0.014525488,-0.041046987,-0.053607755,44:00.8,63.5,162.4,02:42.4,5,
0.07443089,0.720365584,0.72183007,-0.015876532,-0.140095726,-0.149727672,42:56.5,127,120,0.008459269,0.704219878,0.71159482,-0.060493097,-0.028524248,-0.014206947,44:01.9,64,163.5,02:43.5,5,
