acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label
-0.154765964,-0.063442409,1.035224199,0.028399371,-0.009634234,0.94927156,45:03.0,334.3,612,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,325.9,15,00:15.0,
-0.226841956,-0.089494802,1.013291478,-0.100798629,-0.091490172,0.976455092,45:03.6,334.9,613,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,326.5,15,00:15.0,
-0.257943243,-0.050657436,0.784703851,0.040616676,-0.100042291,1.068084836,45:04.1,335.4,614,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,327,15,00:15.0,
-0.182658374,0.026707184,0.991358757,-0.059259791,-0.216106683,0.451721817,45:04.6,335.9,615,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,327.5,15,00:15.0,
0.314209878,-0.121336624,0.923854768,-0.039712101,0.093907431,-1.558330297,45:05.2,336.5,616,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,328.1,15,00:15.0,
0.209230825,-0.077192284,0.850258291,-0.006725382,0.111011654,-1.537255526,45:05.7,337,617,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,328.6,15,00:15.0,
0.263296247,-0.013026198,0.991358757,0.032980859,0.093601994,-1.426994324,45:06.2,337.5,618,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,329.1,15,00:15.0,
0.28972286,0.015781516,0.92531693,0.031453699,0.089631371,-1.371100068,45:06.7,338,619,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,329.6,15,00:15.0,
0.278812796,-0.032324273,1.015484691,-0.059259791,0.043816473,-1.234571695,45:07.3,338.6,620,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,330.2,15,00:15.0,
0.286813527,0.011654044,0.890468299,-0.003060192,0.056950077,-1.319481969,45:07.8,339.1,621,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,330.7,15,00:15.0,
0.254810661,0.004855852,0.995989025,-0.041850135,0.022130759,-0.82590282,45:08.3,339.6,622,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,331.2,15,00:15.0,
-0.130082384,-0.053552151,0.851964235,0.110560752,-0.025822163,1.24218142,45:08.9,340.2,623,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,331.8,15,00:15.0,
-0.241652101,-0.086358875,0.88778764,-0.025662202,-0.053005669,1.665205598,45:09.4,340.7,624,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,332.3,15,00:15.0,
-0.23745589,-0.044868015,0.975274801,0.031453699,-0.136999637,1.584571362,45:09.9,341.2,625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,332.8,15,00:15.0,
-0.233506516,-0.028223429,1.024745226,0.06352412,-0.113786757,1.356718659,45:10.5,341.8,626,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,333.4,15,00:15.0,
-0.266582519,0.032291412,0.949686646,-0.115764827,-0.170597225,1.209500074,45:11.0,342.3,627,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,333.9,15,00:15.0,
-0.281886309,-0.087806232,0.917518616,0.003048465,-0.068888158,1.564107418,45:11.5,342.8,628,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,334.4,15,00:15.0,
-0.240417928,-0.015197231,0.923854768,0.011906013,-0.090573877,1.505158901,45:12.0,343.3,629,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,334.9,15,00:15.0,
-0.227088809,-0.062959962,0.991115034,-0.004281919,-0.096682526,1.550973773,45:12.6,343.9,630,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,335.5,15,00:15.0,
-0.221905246,-0.093354419,0.851233125,-0.091941081,-0.09882056,1.342057824,45:13.1,344.4,631,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,336,15,00:15.0,
-0.065164611,0.064097241,0.97381264,-0.085221566,-0.049951341,-0.029945429,45:13.6,344.9,632,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,336.5,15,00:15.0,
0.028123727,-0.036183886,1.05715704,-0.030243691,0.091463968,-0.420899183,45:14.1,345.4,633,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,337,15,00:15.0,
0.12607187,-0.096490361,0.932627857,0.065356724,0.022436192,-0.690596163,45:14.7,346,634,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,337.6,15,00:15.0,
0.061338816,-0.107586749,1.003056169,0.028399371,0.029461142,-0.572393775,45:15.2,346.5,635,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,338.1,15,00:15.0,
0.031275522,-0.17537123,0.985997438,0.036330447,0.016053127,-0.163075328,45:15.8,347.1,636,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,338.7,15,00:15.0,
0.013576971,-0.120130494,0.953829467,-0.000606008,0.000210367,-0.042491492,45:16.3,347.6,637,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,339.2,15,00:15.0,
-0.002468356,-0.091183387,0.952123582,0.001561709,0.000798907,-0.0003304,45:16.8,348.1,638,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,339.7,15,00:15.0,
0.004606472,-0.048003953,0.958947122,-0.002628915,0.000441696,0.008568462,45:17.3,348.6,639,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,340.2,15,00:15.0,
0.003879135,-0.048003953,0.961140394,-0.002836548,0.000467351,0.004984621,45:17.9,349.2,640,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,340.8,15,00:15.0,
0.001697121,-0.047521502,0.96016556,-0.001545846,0.000446727,0.008066254,45:18.4,349.7,641,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,341.3,15,00:15.0,
0.003636689,-0.050174985,0.957972288,-0.000293121,-0.000458967,0.005089656,45:18.9,350.2,642,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,341.8,15,00:15.0,
0.001939567,-0.04535047,0.96016556,-0.002380401,0.000431994,0.003403375,45:19.5,350.7,643,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,342.3,15,00:15.0,
0.002666905,-0.045591693,0.959190845,-0.001115002,0.000717894,0.004486088,45:20.0,351.3,644,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,342.9,15,00:15.0,
0.002424459,-0.052346017,0.959434509,-0.002518773,-0.001352611,0.004291139,45:20.5,351.8,645,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,343.4,15,00:15.0,
0.003636689,-0.047039051,0.959434509,-0.001523823,-0.00072207,0.006535364,45:21.1,352.4,646,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,344,15,00:15.0,
0.005576256,-0.046797823,0.962358892,-0.000567093,0.000488054,0.005166808,45:21.6,352.9,647,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,344.5,15,00:15.0,
0.003636689,-0.046315372,0.960896671,-0.002930403,0.003454591,0.006821624,45:22.1,353.4,648,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,345,15,00:15.0,
0,-0.060788926,0.961384058,-0.000460617,-0.002590835,0.004827786,45:22.7,354,649,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,345.6,15,00:15.0,
0.003151797,-0.047762729,0.961384058,-0.003708176,0.0010335,0.003140139,45:23.2,354.5,650,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,346.1,15,00:15.0,
0.001454675,-0.048727628,0.961384058,-0.004154891,-0.000792649,0.00394142,45:23.7,355,651,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,346.6,15,00:15.0,
0.001939567,-0.049451306,0.961384058,0.000432573,0.000429921,0.005036482,45:24.2,355.5,652,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,347.1,15,00:15.0,
0.002182013,-0.048727628,0.961871505,-0.000212729,-0.00345297,0.003952572,45:24.8,356.1,653,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,347.7,15,00:15.0,
0.003394243,-0.060788926,0.962115169,-0.002186604,-0.002116494,0.00144367,45:25.3,356.6,654,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,348.2,15,00:15.0,
0.004606472,-0.047762729,0.957484901,-0.002149045,-0.002366437,0.006119587,45:25.8,357.1,655,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,348.7,15,00:15.0,
0.001939567,-0.042696983,0.965526879,0.005230702,7.45E-05,0.000255352,45:26.4,357.7,656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,349.3,15,00:15.0,
0.003151797,-0.04535047,0.960896671,-0.002930593,4.67E-05,0.00350471,45:26.9,358.2,657,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,349.8,15,00:15.0,
0.003636689,-0.045591693,0.960652947,-0.000751004,0.001846978,0.005510177,45:27.4,358.7,658,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,350.3,15,00:15.0,
0.003636689,-0.04824518,0.961871505,0.001646139,0.000919848,0.004175792,45:28.0,359.3,659,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,350.9,15,00:15.0,
0.002909351,-0.047280274,0.961140394,-0.000190333,0.000879094,0.002835411,45:28.5,359.8,660,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,351.4,15,00:15.0,
0.004121581,-0.049210083,0.962358892,-0.00044392,0.000259289,0.004883376,45:29.0,360.3,661,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,351.9,15,00:15.0,
0.003636689,-0.047521502,0.961384058,0.000176519,0.000535805,0.00262356,45:29.6,360.9,662,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,352.5,15,00:15.0,
0.003394243,-0.047521502,0.961384058,0.000801519,-0.000922986,0.003431965,45:30.1,361.4,663,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,353,15,00:15.0,
0.007515823,-0.035701431,0.956022739,-0.006977454,0.007680187,0.002116377,45:30.6,361.9,664,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,353.5,15,00:15.0,
-0.004936713,-0.002653485,0.954804242,0.002854593,-0.031899866,-0.006261603,45:31.1,362.4,665,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,354,15,00:15.0,
0.017698551,-0.034736529,0.946762264,0.001605421,0.012179662,0.005855605,45:31.7,363,666,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,354.6,15,00:15.0,
0.007515823,-0.026052397,0.896560729,-0.003892366,-0.000648507,0.001274116,45:32.2,363.5,667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,355.1,15,00:15.0,
-0.000740507,-0.055481959,0.962115169,-0.001155049,0.001479887,0.000937003,45:32.8,364,668,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,355.6,15,00:15.0,
-0.000246836,0,0.97040087,-0.003838334,-0.001848278,-0.011090717,45:33.3,364.6,669,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,356.2,15,00:15.0,
0.018425889,0.011654044,0.95675385,0.012821205,-0.001170932,-0.018021606,45:33.8,365.1,670,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,356.7,15,00:15.0,
-0.057512704,0.024279257,0.961384058,-0.006421052,0.002799692,-0.018632472,45:34.3,365.6,671,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,357.2,15,00:15.0,
-0.014069632,0.002670718,0.960652947,0.045502491,0.002799692,-0.056811549,45:34.9,366.2,672,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,357.8,15,00:15.0,
-0.032088634,0.000728378,0.874384344,0.036034077,0.025707139,-0.147219613,45:35.4,366.7,673,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,358.3,15,00:15.0,
-0.019993687,-0.043661885,0.963333607,0.003047355,-0.039960876,-0.172875956,45:35.9,367.2,674,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,358.8,15,00:15.0,
0.018183446,-0.055964407,1.049114823,-0.009169947,0.012878968,-0.214720219,45:36.5,367.7,675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,359.3,15,00:15.0,
0.058429465,0.016509894,0.815165937,0.002741925,-0.008195883,0.079105973,45:37.0,368.3,676,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,359.9,15,00:15.0,
-0.29447493,0.258331299,0.669191539,-1.039088726,-0.128841773,1.388800979,45:37.5,368.8,677,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,360.4,15,00:15.0,
-0.239924252,0.027678354,0.943350494,-0.002450429,-0.063784614,1.29228425,45:38.1,369.4,678,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,361,15,00:15.0,
-0.056031693,-0.040767174,1.015484691,-0.025357876,-0.064700916,0.095293902,45:38.6,369.9,679,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,361.5,15,00:15.0,
0.075885572,-0.091907069,1.014266253,0.089179352,0.142993256,-0.322537929,45:39.1,370.4,680,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,362,15,00:15.0,
-0.069854483,0.192777306,0.519805372,-0.66187948,0.53913939,-0.147830471,45:39.6,370.9,681,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,362.5,15,00:15.0,
0.001939567,-0.14401187,0.860249877,0.0427536,-0.02530011,-0.069334283,45:40.2,371.5,682,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,363.1,15,00:15.0,
0.076370463,-0.090942159,1.028644443,0.089179352,-0.010028479,0.027487852,45:40.7,372,683,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,363.6,15,00:15.0,
-0.077753223,-0.071885318,0.703796506,0.065661043,-0.067449808,-0.062003907,45:41.2,372.5,684,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,364.1,15,00:15.0,
-0.044430416,-0.007478003,0.872191012,0.019846149,-0.050345585,0.056503955,45:41.7,373,685,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,364.6,15,00:15.0,
-0.433937043,0.003641889,0.750098884,0.043975331,0.206217811,-0.005193437,45:42.3,373.6,686,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,365.2,15,00:15.0,
0.184743792,0.165827319,0.92190516,-0.18326655,0.029066898,0.035429101,45:42.9,374.1,687,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,365.7,15,00:15.0,
-0.245848298,0.372686625,1.451458454,-0.514660954,-0.016137131,-0.234573334,45:43.4,374.7,688,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,366.3,15,00:15.0,
0.297723562,0.153444916,1.101022363,-0.130426705,0.084044769,0.039399724,45:44.0,375.3,689,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,366.9,15,00:15.0,
-0.014316468,-0.041973308,1.176324725,0.256861866,-0.070504144,0.221743003,45:44.5,375.8,690,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,367.4,15,00:15.0,
0.142558202,0.001699548,0.268066525,-0.259930134,-0.115708172,0.514652908,45:45.0,376.3,691,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,367.9,15,00:15.0,
0.193471849,-0.663853645,1.1322155,0.301149607,-0.292248219,-0.210138738,45:45.5,376.8,692,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,368.4,15,00:15.0,
0.54307884,-0.34857142,0.678695738,0.376896858,0.071216598,-1.310917974,45:46.1,377.4,693,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,369,15,00:15.0,
0.176985517,-0.002171033,0.888031304,0.03267432,0.073660061,-1.147816896,45:46.6,377.9,694,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,369.5,15,00:15.0,
0.056489896,-0.011820069,0.835636497,0.01526466,0.070911169,-0.404088438,45:47.1,378.4,695,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,370,15,00:15.0,
0.102312177,0.090076044,0.947737038,0.00365822,0.022041947,0.095293902,45:47.6,378.9,696,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,370.5,15,00:15.0,
0.144497767,0.430471241,1.351055384,-0.258708417,0.047698285,0.163405374,45:48.2,379.5,697,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,371.1,15,00:15.0,
0.007030932,-0.057652991,0.929703474,-0.040629506,-0.039655443,0.012827088,45:48.7,380,698,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,371.6,15,00:15.0,
0.078794926,-0.144735545,0.619721055,0.361930668,0.013489833,0.000304351,45:49.3,380.5,699,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,372.1,15,00:15.0,
0.153225824,0.28552407,0.636536121,-0.429750681,0.080379575,0.1945595,45:49.8,381.1,700,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,372.7,15,00:15.0,
-0.057019036,-0.026293622,0.885106981,0.068715379,-0.000254635,0.131029502,45:50.4,381.7,701,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,373.3,15,00:15.0,
0.056005009,-0.008684132,0.995745361,-0.029572219,0.026822781,-0.155119777,45:50.9,382.2,702,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,373.8,15,00:15.0,
0.116131596,-0.056929313,1.011341929,0.002498209,0.016743505,-0.240640908,45:51.4,382.7,703,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,374.3,15,00:15.0,
0.106433757,-0.03111814,1.018652797,-0.002999581,0.002693605,-0.342655391,45:52.0,383.3,704,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,374.9,15,00:15.0,
0.000727338,-0.054758281,0.931896746,-0.00177785,0.029266242,-0.373198658,45:52.5,383.8,705,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,375.4,15,00:15.0,
-0.271025538,-0.007478003,0.868535578,0.015326373,-0.084660128,1.395867109,45:53.0,384.3,706,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,375.9,15,00:15.0,
-0.094538055,0.082549475,1.082257748,0.021740459,-0.074580848,1.284078717,45:53.5,384.8,707,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,376.4,15,00:15.0,
-0.132797584,0.076479658,1.177055717,-0.083939224,-0.034263741,0.609683514,45:54.1,385.4,708,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,377,15,00:15.0,
0.244143024,-0.1741651,0.978686571,-0.039346062,0.009718555,-1.33958745,45:54.6,385.9,709,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,377.5,15,00:15.0,
0.324150175,-0.090942159,0.925804317,-0.057366587,0.191756397,-1.288580298,45:55.1,386.4,710,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,378,15,00:15.0,
0.199290544,-0.009649036,0.97040087,-0.013078857,0.048203066,-1.160604,45:55.6,386.9,711,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,378.5,15,00:15.0,
0.331908464,-0.073815122,0.923367321,0.024489358,0.021019561,-1.245514274,45:56.2,387.5,712,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,379.1,15,00:15.0,
0.195411399,-0.053310923,1.060325027,-0.049425341,0.055228017,-1.219247103,45:56.7,388,713,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,379.6,15,00:15.0,
0.208988383,-0.140152246,0.954804242,0.155214518,0.106540695,-1.285220504,45:57.3,388.6,714,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,380.2,15,00:15.0,
0.227656707,0.00097117,1.031812429,-0.0228527,0.149912134,-1.226577401,45:57.8,389.1,715,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,380.7,15,00:15.0,
0.286086172,-0.083705381,0.972837806,0.06205757,0.0344586,-0.983758509,45:58.3,389.6,716,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,381.2,15,00:15.0,
-0.001974685,-0.117235787,0.750098884,-0.091269612,0.142276317,0.462770432,45:58.9,390.2,717,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,381.8,15,00:15.0,
-0.260658443,-0.086117648,0.95261097,-0.025296163,-0.144830346,1.439238548,45:59.4,390.7,718,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,382.3,15,00:15.0,
-0.286823034,0.075994074,0.946762264,-0.040567793,-0.095044836,1.465200305,45:59.9,391.2,719,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,382.8,15,00:15.0,
-0.273740739,-0.111446366,0.939207673,-0.050952502,-0.061752681,1.811866283,46:00.4,391.7,720,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,383.3,15,00:15.0,
-0.112557054,0.231624126,1.65055871,0.014104642,-0.166210636,1.337834835,46:01.0,392.3,721,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,383.9,15,00:15.0,
-0.161924183,0.063126065,0.921661496,0.228212908,-0.129558712,1.386704087,46:01.5,392.8,722,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,384.4,15,00:15.0,
-0.212278664,0.019423407,0.90557754,-0.006359339,-0.071831957,1.475890398,46:02.0,393.3,723,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,384.9,15,00:15.0,
-0.209069788,-0.043179438,1.016459584,-0.130364984,-0.076413445,1.025377274,46:02.6,393.9,724,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,385.5,15,00:15.0,
0.316634357,0.001213963,1.183879256,0.205000028,-0.034263741,-1.285525918,46:03.1,394.4,725,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,386,15,00:15.0,
0.370699793,-0.094801776,0.97381264,-0.018576644,0.070499644,-1.614476919,46:03.7,395,726,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,386.6,15,00:15.0,
0.193956733,0.058513008,1.033518314,-0.032321114,0.094628818,-1.4721452,46:04.2,395.5,727,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,387.1,15,00:15.0,
0.279540122,0.048801307,0.984291553,0.007385127,0.120590597,-1.610506177,46:04.7,396,728,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,387.6,15,00:15.0,
0.188138023,0.036904473,0.864636421,0.008301422,0.076302864,-1.41228044,46:05.2,396.5,729,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,388.1,15,00:15.0,
