,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label
0.129223675,-0.012543746,0.908745527,0.007546403,0.080205522,-0.00944908,35:44.7,366.7,641,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,340.6,11,5
-0.107867181,-0.036666337,1.185341477,-0.112794049,0.031947162,0.262996823,35:45.3,367.3,642,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,341.2,11,5
0.149104238,-0.125196248,0.871216238,0.004492082,0.204211161,0.320723593,35:45.8,367.8,643,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,341.7,11,5
-0.113050722,0.008983325,0.999888182,-0.004060034,-0.000123263,0.130744502,35:46.3,368.3,644,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,342.2,11,5
-0.164639369,-0.010131488,0.83246839,0.078101344,0.016064666,0.212295011,35:46.8,368.8,645,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,342.7,11,5
-0.096512742,-0.103244685,0.907283366,0.001132317,0.025838509,0.047972254,35:47.4,369.4,646,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,343.3,11,5
-0.087379821,-0.002412259,0.795670211,0.000216022,0.059741531,-0.03266196,35:47.9,369.9,647,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,343.8,11,5
-0.025424073,-0.068990611,0.886812806,0.010295302,-0.009897107,-0.065037817,35:48.4,370.4,648,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,344.3,11,5
-0.041962057,0.050986439,0.809317291,-0.063619398,0.030114567,-0.050682485,35:49.0,371,649,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,344.9,11,5
-0.060968406,-0.025811171,1.073971987,-0.030938104,-0.017838355,-0.008227349,35:49.5,371.5,650,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,345.4,11,5
-0.024436731,-0.099626295,1.039854407,0.032897316,-0.005010184,-0.081225745,35:50.0,372,651,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,345.9,11,5
-0.001234178,0.038604021,0.984779,-0.003143735,-0.073732525,-0.024109846,35:50.5,372.5,652,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,346.4,11,5
-0.016784824,-0.158002958,0.951148808,0.015182219,0.020340722,-0.090083294,35:51.1,373.1,653,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,347,11,5
-0.033816483,-0.059582796,0.955291629,0.009962238,-0.001295116,-0.008528488,35:51.6,373.6,654,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,347.5,11,5
-0.033322815,0.004613059,0.909964025,0.009351373,0.079033665,-0.00058724,35:52.1,374.1,655,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,348,11,5
-0.044430416,0.048801307,0.977468073,0.002534032,0.002906818,0.034897931,35:52.6,374.7,656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,348.6,11,5
-0.042949405,0.067253545,0.985753715,0.004583277,0.014972602,0.033431049,35:53.2,375.2,657,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,349.1,11,5
-0.071335502,0.076236866,1.023770452,-0.003663406,-0.007323979,-0.012689278,35:53.7,375.7,658,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,349.6,11,5
0.025699267,0.032291412,0.985997438,-0.003968842,-0.000909894,-0.279026508,35:54.3,376.3,659,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,350.2,11,5
-0.017772166,-0.089012355,1.092736602,0.014967985,-0.025955368,-0.164794728,35:54.8,376.8,660,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,350.7,11,5
-0.006417727,-0.115064755,0.889980912,-0.053754356,-0.01679239,-0.042316243,35:55.3,377.3,661,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,351.2,11,5
-0.054797515,-0.061512604,0.95261097,-0.001830809,0.007031354,0.052673303,35:55.8,377.8,662,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,351.7,11,5
-0.052822832,-0.055481959,0.967963934,0.001528949,-0.031758592,0.130253196,35:56.4,378.4,663,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,352.3,11,5
-0.034803826,-0.066337116,0.968451262,-0.003001235,-0.009903581,0.098034129,35:56.9,378.9,664,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,352.8,11,5
-0.029373443,0.009226118,0.967720211,0.007259384,0.001974538,0.053443693,35:57.4,379.4,665,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,353.3,11,5
-0.026905084,-0.023640137,0.948711812,0.001167886,0.001338409,0.074692041,35:57.9,379.9,666,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,353.8,11,5
-0.03974054,-0.031600595,0.918249726,-0.004919328,-0.00081698,0.043396518,35:58.5,380.5,667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,354.4,11,5
-0.04072788,0.063611656,0.989165485,0.001494758,-0.001122413,0.055919252,35:59.0,381,668,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,354.9,11,5
-0.046158265,0.061912108,0.956997514,0.001494758,-0.009674527,0.265140593,35:59.6,381.6,669,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,355.5,11,5
-0.015550646,0.014567555,0.950417697,0.003021918,-0.020364668,0.369903982,36:00.1,382.1,670,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,356,11,5
-0.032088634,0.106828734,0.918980837,-0.019274663,0.001321048,0.457257718,36:00.6,382.6,671,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,356.5,11,5
-0.006417727,0.102215677,0.977468073,0.082128964,-0.053962257,0.479554325,36:01.1,383.1,672,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,357,11,5
-0.05726587,0.22118403,1.058862805,0.222627968,-0.072899081,0.495131344,36:01.7,383.7,673,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,357.6,11,5
0.053095657,0.162913814,0.839048266,-0.049817923,0.43747884,0.249563545,36:02.2,384.2,674,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,358.1,11,5
-0.145879865,0.19884713,0.890711963,0.01157403,-0.17155382,-0.448655427,36:02.7,384.7,675,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,358.6,11,5
-0.230050817,0.135963842,0.614116013,0.52470088,0.010178594,-0.087023214,36:03.2,385.2,676,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,359.1,11,5
-0.240417928,-0.239537328,1.593289971,-0.425805479,-0.013339719,-0.458734721,36:03.8,385.8,677,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,359.7,11,5
-0.147607714,-0.047280274,0.803224862,-0.130452126,-0.057627447,-0.067170091,36:04.3,386.3,678,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,360.2,11,5
-0.178462178,0.024522049,0.933602631,0.024402201,-0.081756629,-0.063504905,36:04.8,386.9,679,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,360.8,11,5
-0.222645745,0.161214277,0.877796054,0.000578456,0.007124268,-0.047011539,36:05.4,387.4,680,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,361.3,11,5
-0.149829239,0.142519236,0.94237572,-0.025688745,0.017814409,-0.060450576,36:05.9,387.9,681,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,361.8,11,5
-0.23251918,0.239150688,0.795426488,-0.022328988,-0.017921207,0.004912006,36:06.5,388.5,682,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,362.4,11,5
-0.187841922,0.351806462,0.983316779,0.024707638,0.017203545,0.053170361,36:07.0,389,683,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,362.9,11,5
-0.112803891,0.206859276,0.967476487,-0.004613895,-0.004176739,-0.007916164,36:07.5,389.5,684,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,363.4,11,5
-0.144398853,0.173839495,0.898754001,-0.011944279,-0.004787605,-0.010665057,36:08.0,390,685,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,363.9,11,5
-0.184633061,0.222397998,0.915569067,0.017988116,-0.0066202,-0.014024816,36:08.6,390.6,686,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,364.5,11,5
-0.159208998,0.185493529,0.924829543,-0.012043837,-0.00050295,-0.010485813,36:09.1,391.1,687,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,365,11,5
-0.174759641,0.223369181,0.940426111,0.003165632,-0.013542898,-0.011140673,36:09.6,391.6,688,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,365.5,11,5
-0.159455821,0.184522361,0.932627857,0.000445671,0.00139938,-0.010016605,36:10.1,392.1,689,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,366,11,5
-0.159949496,0.185250729,0.933115244,-0.002264507,0.002276759,-0.010448858,36:10.7,392.7,690,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,366.6,11,5
-0.155259624,0.183551177,0.931896746,-0.002178937,0.00136054,-0.010716326,36:11.2,393.2,691,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,367.1,11,5
-0.161430523,0.183551177,0.930434585,0.001777388,-0.002523088,-0.010684676,36:11.7,393.7,692,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,367.6,11,5
-0.182164714,0.195205227,0.923367321,-0.009584289,-0.004043779,-0.01513279,36:12.3,394.3,693,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,368.2,11,5
-0.155259624,0.197390363,0.930921972,0.00769385,-0.002774619,-0.012175765,36:12.8,394.8,694,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,368.7,11,5
-0.161924183,0.182580009,0.931165695,-0.004718401,-0.000630514,-0.012390721,36:13.3,395.3,695,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,369.2,11,5
-0.157481149,0.186464697,0.92872864,-0.003740989,0.004154915,-0.008719856,36:13.9,395.9,696,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,369.8,11,5
-0.15081659,0.177481368,0.931896746,-0.003830798,0.004061851,-0.01024615,36:14.4,396.4,697,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,370.3,11,5
-0.167354569,0.173596695,0.940913498,-0.00925234,0.016561748,-0.004524484,36:14.9,396.9,698,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,370.8,11,5
-0.170069769,0.164370582,0.920930386,0.00578209,-0.004483453,-0.007151136,36:15.4,397.4,699,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,371.3,11,5
-0.167107731,0.175539032,0.926779091,0.00208132,-0.001104808,-0.010634542,36:16.0,398,700,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,371.9,11,5
-0.174265966,0.191806123,0.93214041,0.001661181,-0.000492621,-0.00672696,36:16.5,398.5,701,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,372.4,11,5
-0.166120395,0.172625527,0.935064793,-0.008297149,-0.000178909,-0.005356238,36:17.0,399.1,702,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,373,11,5
-0.168095082,0.180637673,0.931896746,-0.001551114,-0.002277997,-0.009170108,36:17.6,399.6,703,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,373.5,11,5
-0.168095082,0.180394888,0.931165695,-2.82E-05,0.000765595,-0.007698591,36:18.1,400.1,704,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,374,11,5
-0.167601407,0.178938136,0.931409299,-0.001773544,0.000760265,-0.006536044,36:18.6,400.6,705,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,374.5,11,5
-0.16834192,0.17918092,0.931896746,-0.001088589,-0.000731242,-0.00688346,36:19.2,401.2,706,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,375.1,11,5
-0.16562672,0.18209444,0.933602631,0.000153944,-0.000411617,-0.008415448,36:19.7,401.7,707,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,375.6,11,5
-0.179696366,0.180637673,0.939938724,-0.008934624,-0.003127926,-0.030480759,36:20.2,402.2,708,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,376.1,11,5
-0.179696366,0.191806123,0.93896395,-0.002177879,-0.005177451,-0.004443036,36:20.7,402.7,709,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,376.6,11,5
-0.156493813,0.180152088,0.929216087,0.001768321,0.006469579,-0.007502345,36:21.3,403.3,710,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,377.2,11,5
-0.162171021,0.169712007,0.933846354,-0.003120638,-0.00081697,-0.00701255,36:21.8,403.8,711,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,377.7,11,5
-0.165873557,0.124795385,0.931409299,0.000239119,-0.003260432,-0.006401685,36:22.4,404.4,712,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,378.3,11,5
-0.192284971,0.121396281,0.973081529,-6.63E-05,-0.010590815,0.002150429,36:22.9,404.9,713,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,378.8,11,5
-0.161924183,0.226768255,0.972594142,-0.004953235,-0.006314758,-0.00701255,36:23.4,405.4,714,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,379.3,11,5
-0.177474827,0.191563338,0.926291704,-0.004269391,0.006403944,0.003615784,36:23.9,405.9,715,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,379.8,11,5
-0.152791262,0.196419194,0.99501425,0.00165692,-0.000377004,-0.008405625,36:24.5,406.5,716,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,380.4,11,5
-0.171303928,0.183551177,0.921174109,-0.009224229,0.038328748,-0.036881007,36:25.0,407,717,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,380.9,11,5
-0.223386258,0.082306683,0.911913574,0.010750555,0.069516294,-0.021546494,36:25.5,407.5,718,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,381.4,11,5
-0.068867147,0.161699861,0.841485202,-0.097678021,0.157480896,-0.032542069,36:26.1,408.1,719,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,382,11,5
-0.342607856,0.126980513,0.961627781,0.020829834,0.004459145,0.189507455,36:26.6,408.6,720,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,382.5,11,5
-0.137734294,0.101730086,0.94651854,-0.083933555,0.063713074,-0.014521545,36:27.1,409.1,721,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,383,11,5
-0.010367097,0.232838079,0.753510654,0.036712326,0.028588323,0.253037423,36:27.7,409.7,722,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,383.6,11,5
-0.186114073,0.109256655,0.894367456,-0.265360534,-0.117408477,0.259146094,36:28.2,410.2,723,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,384.1,11,5
-0.184386224,0.16242823,0.937258065,-0.058888081,-0.351675302,-0.056671247,36:28.7,410.7,724,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,384.6,11,5
-0.011601276,0.227496639,0.785678625,-0.234206408,-0.029138444,-0.16662699,36:29.2,411.2,725,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,385.1,11,5
0.004364027,0.076479658,0.962602496,-0.050946832,-0.081061989,-0.009940055,36:29.8,411.8,726,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,385.7,11,5
0.018910781,0.10755711,0.99428314,-0.035375915,0.030510241,-0.062325373,36:30.3,412.3,727,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,386.2,11,5
-0.001974685,0.079878755,0.993795693,-0.011575937,-0.002714426,0.04829631,36:30.8,412.8,728,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,386.7,11,5
-0.008392412,-0.054517049,0.908745527,-0.003940124,-0.010044809,-0.010346754,36:31.3,413.4,729,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,387.3,11,5
-0.004196206,0.043945454,0.991115034,0.003084823,-0.003630724,0.075174376,36:31.9,413.9,730,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,387.8,11,5
-0.010367097,-0.011820069,0.950905144,0.003211647,-0.008029339,0.152959704,36:32.4,414.4,731,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,388.3,11,5
0.032487754,0.003641889,0.9669891,-0.02627166,-0.022609059,0.067206033,36:33.0,415,732,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,388.9,11,5
0.00775827,0.057299048,0.969669759,-4.38E-06,0.011404448,-0.186475202,36:33.5,415.5,733,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,389.4,11,5
-0.006911398,0.056570668,0.995745361,-0.009290487,-0.001394661,-0.088985577,36:34.0,416,734,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,389.9,11,5
-0.000740507,0.024279257,0.964552164,-8.79E-05,-0.004606044,0.001680415,36:34.5,416.5,735,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,390.4,11,5
0.004606472,0.044431042,0.969669759,-0.008892089,-0.010647771,0.000357594,36:35.1,417.1,736,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,391,11,5
-0.000740507,0.023793673,0.967963934,0.00448624,-0.004117808,-0.009132679,36:35.6,417.6,737,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,391.5,11,5
0.006788486,0.026221598,0.965526879,0.001709722,0.000473462,-0.004313694,36:36.1,418.1,738,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,392,11,5
0.017456107,0.017238274,0.960652947,0.002212957,0.073231049,-0.002622995,36:36.7,418.7,739,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,392.6,11,5
0.002909351,0.010682873,0.961871505,3.71E-05,-0.009503282,-0.004011828,36:37.2,419.2,740,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,393.1,11,5
-0.002715192,0.011896837,0.968207598,0.005701169,-0.008712106,-0.005038931,36:37.7,419.7,741,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,393.6,11,5
0.053095657,0.01602431,0.882913709,0.032579243,-0.078045316,0.008094672,36:38.3,420.3,742,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,394.2,11,5
-0.002221521,0.010197288,0.965039551,0.002602361,0.001043894,-0.008557835,36:38.8,420.8,743,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,394.7,11,5
-0.007158234,0.039332394,0.968451262,0.001773708,-0.004625928,-0.008282687,36:39.3,421.3,744,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,395.2,11,5
-0.059240557,0.009226118,0.962358892,0.004217163,-0.004625928,-0.004617495,36:39.8,421.8,745,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,395.7,11,5
0.006788486,0.022094125,0.965039551,-0.00015787,-0.013364638,-0.005303922,36:40.4,422.4,746,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,396.3,11,5
0.00945539,0.01796665,0.963089943,0.000982977,-0.003180905,-0.003345529,36:40.9,422.9,747,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,396.8,11,5
-0.000987343,0.020151785,0.970157146,0.00749623,-0.007508713,-0.005096379,36:41.4,423.4,748,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,397.3,11,5
0.008970499,0.025007635,0.962602496,0.000160322,-0.003700272,-0.004351147,36:41.9,423.9,749,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,397.8,11,5
